Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0010564~regulation of cell cycle process	19	13.10344827586207	3.159720733399085E-6	ENSG00000138778, ENSG00000161800, ENSG00000112742, ENSG00000134057, ENSG00000167513, ENSG00000117399, ENSG00000126787, ENSG00000170312, ENSG00000124882, ENSG00000138160, ENSG00000088325, ENSG00000129173, ENSG00000011426, ENSG00000137804, ENSG00000137807, ENSG00000178999, ENSG00000175063, ENSG00000087586, ENSG00000145386	143	595	16650	3.71804665922313	0.00956896862824308	3.004250315520318E-4	0.005698488760086384
GOTERM_BP_FAT	GO:0007049~cell cycle	34	23.448275862068964	3.3143903484906202E-6	ENSG00000138778, ENSG00000161800, ENSG00000176890, ENSG00000090889, ENSG00000073756, ENSG00000066279, ENSG00000134057, ENSG00000167513, ENSG00000143476, ENSG00000170312, ENSG00000143228, ENSG00000122952, ENSG00000138160, ENSG00000124882, ENSG00000088325, ENSG00000072571, ENSG00000129173, ENSG00000152253, ENSG00000137804, ENSG00000137807, ENSG00000178999, ENSG00000157456, ENSG00000145386, ENSG00000123219, ENSG00000131747, ENSG00000112742, ENSG00000126787, ENSG00000117399, ENSG00000101003, ENSG00000100526, ENSG00000011426, ENSG00000171848, ENSG00000087586, ENSG00000175063	143	1672	16650	2.3676682169505137	0.010035016364810967	3.0558077172770926E-4	0.005977424228020833
GOTERM_BP_FAT	GO:0007051~spindle organization	9	6.206896551724138	4.523448161158669E-6	ENSG00000161800, ENSG00000138160, ENSG00000090889, ENSG00000088325, ENSG00000066279, ENSG00000112742, ENSG00000137807, ENSG00000178999, ENSG00000087586	143	110	16650	9.526382708200892	0.0136705810576091	4.047675855707311E-4	0.008157847248435601
GOTERM_CC_FAT	GO:0042581~specific granule	5	3.4482758620689653	7.042213525314195E-6	ENSG00000012223, ENSG00000164047, ENSG00000096006, ENSG00000102837, ENSG00000138772	138	14	14527	37.59575569358178	0.0021947663269202833	2.196936994449672E-4	0.009466376614097882
GOTERM_BP_FAT	GO:0051851~modification by host of symbiont morphology or physiology	7	4.827586206896552	7.913425323178502E-6	ENSG00000012223, ENSG00000164047, ENSG00000172232, ENSG00000100448, ENSG00000148175, ENSG00000163661, ENSG00000197561	143	56	16650	14.554195804195803	0.023793023082986697	6.877818991986029E-4	0.014271115464870032
GOTERM_BP_FAT	GO:0044772~mitotic cell cycle phase transition	17	11.724137931034482	8.130519796286226E-6	ENSG00000138778, ENSG00000176890, ENSG00000112742, ENSG00000134057, ENSG00000167513, ENSG00000126787, ENSG00000117399, ENSG00000170312, ENSG00000100526, ENSG00000072571, ENSG00000088325, ENSG00000011426, ENSG00000171848, ENSG00000175063, ENSG00000087586, ENSG00000145386, ENSG00000157456	143	514	16650	3.850915621343637	0.0244377156544191	6.870214570569022E-4	0.01466259773875711
GOTERM_BP_FAT	GO:0044130~negative regulation of growth of symbiont in host	5	3.4482758620689653	8.522873150903352E-6	ENSG00000135218, ENSG00000164047, ENSG00000100448, ENSG00000197561, ENSG00000005381	143	16	16650	36.38548951048951	0.02560178460523821	7.00706107481408E-4	0.015370117298452168
GOTERM_BP_FAT	GO:0044146~negative regulation of growth of symbiont involved in interaction with host	5	3.4482758620689653	8.522873150903352E-6	ENSG00000135218, ENSG00000164047, ENSG00000100448, ENSG00000197561, ENSG00000005381	143	16	16650	36.38548951048951	0.02560178460523821	7.00706107481408E-4	0.015370117298452168
GOTERM_BP_FAT	GO:0051702~interaction with symbiont	7	4.827586206896552	9.727920228547951E-6	ENSG00000012223, ENSG00000164047, ENSG00000172232, ENSG00000100448, ENSG00000148175, ENSG00000163661, ENSG00000197561	143	58	16650	14.052326983361466	0.029168351510962753	7.787020551126567E-4	0.017543114591256348
GOTERM_BP_FAT	GO:0044144~modulation of growth of symbiont involved in interaction with host	5	3.4482758620689653	1.1071582256083698E-5	ENSG00000135218, ENSG00000164047, ENSG00000100448, ENSG00000197561, ENSG00000005381	143	17	16650	34.24516659810777	0.03312978955550927	8.634990548599397E-4	0.01996601624972838
GOTERM_BP_FAT	GO:0044126~regulation of growth of symbiont in host	5	3.4482758620689653	1.1071582256083698E-5	ENSG00000135218, ENSG00000164047, ENSG00000100448, ENSG00000197561, ENSG00000005381	143	17	16650	34.24516659810777	0.03312978955550927	8.634990548599397E-4	0.01996601624972838
GOTERM_BP_FAT	GO:0010035~response to inorganic substance	16	11.03448275862069	1.1535085737453197E-5	ENSG00000196139, ENSG00000138449, ENSG00000140848, ENSG00000148346, ENSG00000073756, ENSG00000118520, ENSG00000137563, ENSG00000134057, ENSG00000080819, ENSG00000005381, ENSG00000170312, ENSG00000115607, ENSG00000165168, ENSG00000104267, ENSG00000162692, ENSG00000145386	143	469	16650	3.9721472557293453	0.034492557158893544	8.771517859843536E-4	0.020801796411851203
GOTERM_CC_FAT	GO:0031988~membrane-bounded vesicle	58	40.0	1.15716542751477E-5	ENSG00000196139, ENSG00000138449, ENSG00000164047, ENSG00000124469, ENSG00000148346, ENSG00000163993, ENSG00000206177, ENSG00000137563, ENSG00000132465, ENSG00000005381, ENSG00000109743, ENSG00000172232, ENSG00000159496, ENSG00000148175, ENSG00000133742, ENSG00000150625, ENSG00000197561, ENSG00000229314, ENSG00000170180, ENSG00000100504, ENSG00000012223, ENSG00000228278, ENSG00000133818, ENSG00000112299, ENSG00000163751, ENSG00000104267, ENSG00000100448, ENSG00000196415, ENSG00000162692, ENSG00000162747, ENSG00000072110, ENSG00000115828, ENSG00000135218, ENSG00000140848, ENSG00000096006, ENSG00000161800, ENSG00000169385, ENSG00000107562, ENSG00000118520, ENSG00000128322, ENSG00000100985, ENSG00000170312, ENSG00000104921, ENSG00000165168, ENSG00000138772, ENSG00000133048, ENSG00000184292, ENSG00000107789, ENSG00000173391, ENSG00000160180, ENSG00000008438, ENSG00000111052, ENSG00000102837, ENSG00000124107, ENSG00000119888, ENSG00000169397, ENSG00000164821, ENSG00000186652	138	3611	14527	1.690819918204841	0.00360386744813479	3.2816223598108873E-4	0.015554562532382743
GOTERM_BP_FAT	GO:0051225~spindle assembly	8	5.517241379310345	1.171565951805084E-5	ENSG00000161800, ENSG00000138160, ENSG00000090889, ENSG00000088325, ENSG00000066279, ENSG00000137807, ENSG00000178999, ENSG00000087586	143	90	16650	10.349650349650348	0.03502295042631831	8.691576915240695E-4	0.021127401637544008
GOTERM_BP_FAT	GO:0019730~antimicrobial humoral response	7	4.827586206896552	1.1865364948354017E-5	ENSG00000012223, ENSG00000164047, ENSG00000172232, ENSG00000124107, ENSG00000169397, ENSG00000132465, ENSG00000164821	143	60	16650	13.583916083916083	0.03546245428422967	8.593096234303932E-4	0.021397345220286468
GOTERM_BP_FAT	GO:0008283~cell proliferation	35	24.137931034482758	1.2220110326708721E-5	ENSG00000196139, ENSG00000164047, ENSG00000161800, ENSG00000176890, ENSG00000107562, ENSG00000118520, ENSG00000073756, ENSG00000066279, ENSG00000134057, ENSG00000105205, ENSG00000100985, ENSG00000170312, ENSG00000109743, ENSG00000121742, ENSG00000124882, ENSG00000088325, ENSG00000129173, ENSG00000197561, ENSG00000178999, ENSG00000145386, ENSG00000184292, ENSG00000105472, ENSG00000163421, ENSG00000112742, ENSG00000129682, ENSG00000117399, ENSG00000126787, ENSG00000012223, ENSG00000101003, ENSG00000086548, ENSG00000100526, ENSG00000119888, ENSG00000196415, ENSG00000162692, ENSG00000163554	143	1861	16650	2.189776907670513	0.03650311383977334	8.64417406841067E-4	0.0220370068996667
GOTERM_BP_FAT	GO:0033993~response to lipid	22	15.172413793103448	1.2723424453008038E-5	ENSG00000196139, ENSG00000135218, ENSG00000164047, ENSG00000148346, ENSG00000176890, ENSG00000073756, ENSG00000118520, ENSG00000134057, ENSG00000005381, ENSG00000012223, ENSG00000121742, ENSG00000134326, ENSG00000165168, ENSG00000104267, ENSG00000100448, ENSG00000124107, ENSG00000117318, ENSG00000162692, ENSG00000138772, ENSG00000008394, ENSG00000197561, ENSG00000145386	143	860	16650	2.978533094812165	0.03797767999911594	8.795590273898979E-4	0.02294455475179147
GOTERM_BP_FAT	GO:0051817~modification of morphology or physiology of other organism involved in symbiotic interaction	8	5.517241379310345	1.4543020139077713E-5	ENSG00000012223, ENSG00000164047, ENSG00000176890, ENSG00000172232, ENSG00000100448, ENSG00000148175, ENSG00000163661, ENSG00000197561	143	93	16650	10.01579066095195	0.04328977835650105	9.829550735751535E-4	0.026225482897535013
GOTERM_BP_FAT	GO:0044770~cell cycle phase transition	17	11.724137931034482	1.7573676817135935E-5	ENSG00000138778, ENSG00000176890, ENSG00000112742, ENSG00000134057, ENSG00000167513, ENSG00000126787, ENSG00000117399, ENSG00000170312, ENSG00000100526, ENSG00000072571, ENSG00000088325, ENSG00000011426, ENSG00000171848, ENSG00000175063, ENSG00000087586, ENSG00000145386, ENSG00000157456	143	547	16650	3.6185934723411872	0.05207241658822681	0.0011618716441039734	0.031689859455164004
GOTERM_BP_FAT	GO:0009605~response to external stimulus	37	25.517241379310345	1.9367576103359976E-5	ENSG00000135218, ENSG00000196139, ENSG00000164047, ENSG00000148346, ENSG00000169385, ENSG00000176890, ENSG00000107562, ENSG00000118520, ENSG00000073756, ENSG00000132465, ENSG00000134057, ENSG00000128322, ENSG00000005381, ENSG00000121742, ENSG00000165168, ENSG00000172232, ENSG00000138772, ENSG00000008394, ENSG00000163661, ENSG00000197561, ENSG00000166527, ENSG00000133048, ENSG00000163421, ENSG00000012223, ENSG00000008438, ENSG00000134326, ENSG00000100448, ENSG00000124107, ENSG00000169397, ENSG00000133063, ENSG00000179750, ENSG00000162692, ENSG00000164821, ENSG00000186652, ENSG00000163221, ENSG00000122176, ENSG00000163554	143	2073	16650	2.0781678524080838	0.05723299448944652	0.0012531737978729307	0.034924187663387674
GOTERM_BP_FAT	GO:0007346~regulation of mitotic cell cycle	16	11.03448275862069	1.9759946728523374E-5	ENSG00000138778, ENSG00000131747, ENSG00000112742, ENSG00000134057, ENSG00000117399, ENSG00000126787, ENSG00000170312, ENSG00000122952, ENSG00000124882, ENSG00000138160, ENSG00000088325, ENSG00000011426, ENSG00000137804, ENSG00000175063, ENSG00000087586, ENSG00000145386	143	491	16650	3.7941691709512484	0.058357993293382204	0.001251926351800492	0.03563160293386103
GOTERM_BP_FAT	GO:0002520~immune system development	21	14.482758620689657	2.1657162126714515E-5	ENSG00000138449, ENSG00000131747, ENSG00000105205, ENSG00000012223, ENSG00000008438, ENSG00000100985, ENSG00000112299, ENSG00000104267, ENSG00000166947, ENSG00000134198, ENSG00000196415, ENSG00000162692, ENSG00000011426, ENSG00000158578, ENSG00000105610, ENSG00000072110, ENSG00000166527, ENSG00000163554, ENSG00000112077, ENSG00000169877, ENSG00000157456	143	821	16650	2.978203282709982	0.0637787553953637	0.0013440644656997902	0.03905207552739043
GOTERM_BP_FAT	GO:0061640~cytoskeleton-dependent cytokinesis	6	4.137931034482759	2.4609813276926653E-5	ENSG00000161800, ENSG00000090889, ENSG00000011426, ENSG00000137804, ENSG00000137807, ENSG00000178999	143	41	16650	17.03905850247314	0.0721531417974196	0.0014966505658535745	0.04437516385151774
GOTERM_BP_FAT	GO:0045087~innate immune response	21	14.482758620689657	2.8033747114102447E-5	ENSG00000135218, ENSG00000164047, ENSG00000096006, ENSG00000148346, ENSG00000132465, ENSG00000128322, ENSG00000012223, ENSG00000008438, ENSG00000112299, ENSG00000165168, ENSG00000124882, ENSG00000124107, ENSG00000169397, ENSG00000179750, ENSG00000162692, ENSG00000164821, ENSG00000163661, ENSG00000136573, ENSG00000163221, ENSG00000159339, ENSG00000166527	143	836	16650	2.9247666209388696	0.08177047118350766	0.001671305501537823	0.05054755313717019
GOTERM_BP_FAT	GO:0006954~inflammatory response	18	12.413793103448276	3.054083094635738E-5	ENSG00000164047, ENSG00000133048, ENSG00000107562, ENSG00000073756, ENSG00000163421, ENSG00000173391, ENSG00000008438, ENSG00000115607, ENSG00000228278, ENSG00000112299, ENSG00000165168, ENSG00000172232, ENSG00000134198, ENSG00000162692, ENSG00000163661, ENSG00000197561, ENSG00000163221, ENSG00000229314	143	637	16650	3.290116476929664	0.0887492455820249	0.0017856570402946526	0.0550668915245911
GOTERM_BP_FAT	GO:0051873~killing by host of symbiont cells	4	2.7586206896551726	3.2963088835851194E-5	ENSG00000164047, ENSG00000172232, ENSG00000100448, ENSG00000197561	143	8	16650	58.21678321678322	0.09544152980648801	0.0018908201914894507	0.05943313699854347
GOTERM_BP_FAT	GO:0051852~disruption by host of symbiont cells	4	2.7586206896551726	3.2963088835851194E-5	ENSG00000164047, ENSG00000172232, ENSG00000100448, ENSG00000197561	143	8	16650	58.21678321678322	0.09544152980648801	0.0018908201914894507	0.05943313699854347
GOTERM_BP_FAT	GO:0051256~mitotic spindle midzone assembly	4	2.7586206896551726	3.2963088835851194E-5	ENSG00000161800, ENSG00000090889, ENSG00000137807, ENSG00000178999	143	8	16650	58.21678321678322	0.09544152980648801	0.0018908201914894507	0.05943313699854347
GOTERM_BP_FAT	GO:0048534~hematopoietic or lymphoid organ development	20	13.793103448275861	3.4282451106848986E-5	ENSG00000138449, ENSG00000131747, ENSG00000012223, ENSG00000008438, ENSG00000100985, ENSG00000112299, ENSG00000104267, ENSG00000166947, ENSG00000134198, ENSG00000196415, ENSG00000162692, ENSG00000011426, ENSG00000158578, ENSG00000105610, ENSG00000072110, ENSG00000166527, ENSG00000163554, ENSG00000112077, ENSG00000169877, ENSG00000157456	143	778	16650	2.9931508080608342	0.09906600987253233	0.0019300477792107973	0.06181128012485715
GOTERM_BP_FAT	GO:0090307~mitotic spindle assembly	6	4.137931034482759	3.4939137533754004E-5	ENSG00000161800, ENSG00000138160, ENSG00000090889, ENSG00000088325, ENSG00000137807, ENSG00000178999	143	44	16650	15.87730451366815	0.10086460796534402	0.0019312536872593267	0.06299493381924925
GOTERM_BP_FAT	GO:1902850~microtubule cytoskeleton organization involved in mitosis	6	4.137931034482759	3.903852861225352E-5	ENSG00000161800, ENSG00000138160, ENSG00000090889, ENSG00000088325, ENSG00000137807, ENSG00000178999	143	45	16650	15.524475524475525	0.11201156649188382	0.0021191186588411792	0.07038363964023686
GOTERM_BP_FAT	GO:0000022~mitotic spindle elongation	4	2.7586206896551726	4.9135569999691865E-5	ENSG00000161800, ENSG00000090889, ENSG00000137807, ENSG00000178999	143	9	16650	51.74825174825175	0.13888155134893454	0.0026197766430307023	0.08858025620376297
GOTERM_MF_FAT	GO:0005539~glycosaminoglycan binding	10	6.896551724137931	5.0955289324586074E-5	ENSG00000012223, ENSG00000008438, ENSG00000172232, ENSG00000100448, ENSG00000072571, ENSG00000132465, ENSG00000186652, ENSG00000197561, ENSG00000122176, ENSG00000005381	127	208	15478	5.859327680193822	0.026943111066724867	0.026943111066724867	0.07406923918245045
GOTERM_BP_FAT	GO:0090068~positive regulation of cell cycle process	11	7.586206896551724	5.898977428406878E-5	ENSG00000170312, ENSG00000161800, ENSG00000124882, ENSG00000129173, ENSG00000137804, ENSG00000134057, ENSG00000137807, ENSG00000178999, ENSG00000126787, ENSG00000175063, ENSG00000087586	143	251	16650	5.102666258044745	0.16432139020795233	0.0030902356700426292	0.10633622045950197
GOTERM_BP_FAT	GO:0010038~response to metal ion	12	8.275862068965518	6.744735512819727E-5	ENSG00000170312, ENSG00000196139, ENSG00000138449, ENSG00000165168, ENSG00000140848, ENSG00000104267, ENSG00000118520, ENSG00000073756, ENSG00000137563, ENSG00000162692, ENSG00000134057, ENSG00000080819	143	308	16650	4.536372718190901	0.18555568753944918	0.0034727563827294805	0.12157327830405462
GOTERM_BP_FAT	GO:0051255~spindle midzone assembly	4	2.7586206896551726	6.975507739108892E-5	ENSG00000161800, ENSG00000090889, ENSG00000137807, ENSG00000178999	143	10	16650	46.57342657342657	0.1912553951116176	0.0035316175192838806	0.12573045680527306
GOTERM_BP_FAT	GO:0051231~spindle elongation	4	2.7586206896551726	6.975507739108892E-5	ENSG00000161800, ENSG00000090889, ENSG00000137807, ENSG00000178999	143	10	16650	46.57342657342657	0.1912553951116176	0.0035316175192838806	0.12573045680527306
GOTERM_BP_FAT	GO:0051983~regulation of chromosome segregation	7	4.827586206896552	8.14762774126419E-5	ENSG00000138778, ENSG00000161800, ENSG00000112742, ENSG00000134057, ENSG00000178999, ENSG00000126787, ENSG00000175063	143	84	16650	9.702797202797203	0.21959511685257127	0.004056380294929607	0.14684274529939145
GOTERM_CC_FAT	GO:0000779~condensed chromosome, centromeric region	8	5.517241379310345	9.0474752981112E-5	ENSG00000143228, ENSG00000138778, ENSG00000122952, ENSG00000123219, ENSG00000134057, ENSG00000152253, ENSG00000178999, ENSG00000087586	138	112	14527	7.519151138716356	0.02783467348048463	0.0023496851557587295	0.12155605049131157
GOTERM_BP_FAT	GO:0006928~movement of cell or subcellular component	32	22.06896551724138	9.492288224733562E-5	ENSG00000124469, ENSG00000138778, ENSG00000161800, ENSG00000163993, ENSG00000107562, ENSG00000090889, ENSG00000073756, ENSG00000066279, ENSG00000100985, ENSG00000170312, ENSG00000138160, ENSG00000124882, ENSG00000172232, ENSG00000138772, ENSG00000197561, ENSG00000137807, ENSG00000150625, ENSG00000184292, ENSG00000173391, ENSG00000129682, ENSG00000126787, ENSG00000133818, ENSG00000086548, ENSG00000112299, ENSG00000102837, ENSG00000119888, ENSG00000011426, ENSG00000162692, ENSG00000072110, ENSG00000163221, ENSG00000122176, ENSG00000163554	143	1795	16650	2.0756958918518804	0.25088595257346535	0.00464826067417301	0.1710576502953587
GOTERM_BP_FAT	GO:0019731~antibacterial humoral response	6	4.137931034482759	1.0381167861813567E-4	ENSG00000012223, ENSG00000164047, ENSG00000124107, ENSG00000169397, ENSG00000132465, ENSG00000164821	143	55	16650	12.701843610934521	0.27087882225365145	0.0050019773834284464	0.1870617207315406
GOTERM_BP_FAT	GO:0034599~cellular response to oxidative stress	10	6.896551724137931	1.492776403793073E-4	ENSG00000170312, ENSG00000196139, ENSG00000135218, ENSG00000115607, ENSG00000112299, ENSG00000148346, ENSG00000118520, ENSG00000008394, ENSG00000005381, ENSG00000145386	143	228	16650	5.106735369893265	0.36509872706607016	0.007073082295259492	0.26888423098941905
GOTERM_BP_FAT	GO:0000075~cell cycle checkpoint	10	6.896551724137931	1.5427414209309484E-4	ENSG00000170312, ENSG00000122952, ENSG00000131747, ENSG00000112742, ENSG00000134057, ENSG00000178999, ENSG00000167513, ENSG00000145386, ENSG00000087586, ENSG00000143476	143	229	16650	5.084435215439583	0.37468041916348116	0.007196937583449192	0.2778722866386918
GOTERM_BP_FAT	GO:0001878~response to yeast	4	2.7586206896551726	1.6315500366452325E-4	ENSG00000164047, ENSG00000163661, ENSG00000197561, ENSG00000005381	143	13	16650	35.82571274878967	0.3913556562090903	0.007494820917542833	0.2938459111108016
GOTERM_BP_FAT	GO:0051883~killing of cells in other organism involved in symbiotic interaction	4	2.7586206896551726	1.6315500366452325E-4	ENSG00000164047, ENSG00000172232, ENSG00000100448, ENSG00000197561	143	13	16650	35.82571274878967	0.3913556562090903	0.007494820917542833	0.2938459111108016
GOTERM_BP_FAT	GO:0051818~disruption of cells of other organism involved in symbiotic interaction	4	2.7586206896551726	1.6315500366452325E-4	ENSG00000164047, ENSG00000172232, ENSG00000100448, ENSG00000197561	143	13	16650	35.82571274878967	0.3913556562090903	0.007494820917542833	0.2938459111108016
GOTERM_BP_FAT	GO:0000281~mitotic cytokinesis	5	3.4482758620689653	1.7121863922649205E-4	ENSG00000161800, ENSG00000090889, ENSG00000011426, ENSG00000137804, ENSG00000137807	143	33	16650	17.64144945963128	0.40611104900396267	0.007746895554589517	0.3083475327708918
